Video Link,Primary Tag,Secondary Tag,Description
https://www.youtube.com/watch?v=HoPDI1T1kvI,irrelevant,Autos & Vehicles,Ad comaring Hyundai's offerings with Nissan's 
https://www.youtube.com/watch?v=oaGHj6GOTj8,child directed,Storytelling,Ad for a vlog celebrating mario day
https://www.youtube.com/watch?v=aVjIgIJdNpQ,irrelevant,Tech & Gadgets,Ad for dyson's vaccums
https://www.youtube.com/watch?v=srDCUOWEhW4,irrelevant,Software,Ad for a cloud management software
https://www.youtube.com/watch?v=uiXD841gzhE,irrelevant,Gaming & Entertainment,Ad for a kpop collaboration. game is rated higher than 9 hence irrelevant
https://www.youtube.com/watch?v=pVBceI7aev4,irrelevant,Education & Learning,Ad for a universities media school
https://www.youtube.com/watch?v=qZ40Z62tcXM,child directed,Movies,ad for a movie by dreamworks
https://www.youtube.com/watch?v=oHxb9YDui94,child directed,Toys,Ad for a playdough tool
https://www.youtube.com/watch?v=FstubBHXVZQ,irrelevant,Fashion,ad for a teen's clothing line
https://www.youtube.com/watch?v=Y0DWZEz6dK0,irrelevant,Software,Ad for an internet provider
https://www.youtube.com/watch?v=34u1sOLrgVo,child directed,Educational Content,ad about a Math and logic based visual game.  Contained no monetary information
https://www.youtube.com/watch?v=pWw3_hDCjEo,irrelevant,Gaming & Entertainment,Ad for a baseball based game
https://www.youtube.com/watch?v=1dtzSRlfBDk,child directed,Educational Content,ad about a Math and logic based visual game.  Contained no monetary information
https://www.youtube.com/watch?v=qkSR27_AiaU,irrelevant,Software,"grammarly, a service focused on fixing grammatical mistakes in documents. video depicts users using the service"
https://www.youtube.com/watch?v=otZcTI_4cos,irrelevant,Software,Ad for a presentation creation software canva
https://www.youtube.com/watch?v=_CEmHbCG13E,irrelevant,Business & Entrepreneurship,Ad for a hiring platform
https://www.youtube.com/watch?v=nYBO3hgfl3U,irrelevant,Software,Adobe acrobat PDF features promoted
https://www.youtube.com/watch?v=Hcm1EP3AGEE,child directed,Storytelling,Ad for a kid's tv show
https://www.youtube.com/watch?v=LX30Ur950No,child directed,Travel & Adventure,Ad for disneyland celebrating 100 years of disney
https://www.youtube.com/watch?v=8QFaBCpCtkY,irrelevant,Fashion,Ad for men's fashionwear sale
https://www.youtube.com/watch?v=B8atVx2BjLU,irrelevant,Education & Learning,ad on how to design a classroom for project based learning
https://www.youtube.com/watch?v=p15uEMdr-M8,irrelevant,Software,Ad for a website and seo software
https://www.youtube.com/watch?v=lQ_DhnGxfT8,irrelevant,Machinery,Ad for an industrial flow measuring tool
https://www.youtube.com/watch?v=iAZKxcOrjRU,irrelevant,Finance & Legal,Ad for a credit union
https://www.youtube.com/watch?v=MxVO1v6CZAw,irrelevant,Business & Entrepreneurship,Ad for a hiring platform
https://www.youtube.com/watch?v=ojRJ1ukvVL8,irrelevant,Fashion,Ad for women's fashion lineup
https://www.youtube.com/watch?v=zPgJ69hknnQ,irrelevant,Software,Ad for a collaboration software to track progress
https://www.youtube.com/watch?v=nOxZiav_pv8,child directed,Educational Content,ad about a Math and logic based visual game.  Contained no monetary information
https://www.youtube.com/watch?v=t192AIsJc2o,irrelevant,Gaming & Entertainment,Ad of a vlog for a kitchen makeover
https://www.youtube.com/watch?v=JbAqIw4Z3i8,irrelevant,Tech & Gadgets,Ad for a stairlift for elderly people
https://www.youtube.com/watch?v=WxA1n2BEe4U,irrelevant,Fashion,Ad for a shoe company showing people wearing shoes in different terrains
https://www.youtube.com/watch?v=04IKzSUkM7M,irrelevant,Finance & Legal,Ad for a real estate group
https://www.youtube.com/watch?v=cOAZR2sOJqM,irrelevant,Home and Lifestyle,Ad for a matress to assist with snoring
https://www.youtube.com/watch?v=x75OQZgx3qw,irrelevant,Software,ad promoting presentation based software called canva
https://www.youtube.com/watch?v=2XAFFst5VSM,irrelevant,Finance & Legal,Ad for a morgage provider
https://www.youtube.com/watch?v=srGImw62OkA,child directed,Toys,ad for toys that change color
https://www.youtube.com/watch?v=iHWKZJDJGSs,irrelevant,Software,Youtube Music. ad shows the app on a smartphone with a large catalogue
https://www.youtube.com/watch?v=sVYQ6XkOIqY,child directed,Movies,Ad for the live action remake of little mermaid
https://www.youtube.com/watch?v=DgcjI0HYgGw,child directed,Cartoons,Ad for a star wars based cartoon
https://www.youtube.com/watch?v=bQES_F6c7c8,child directed,Educational Content,ad about a Math and logic based visual game.  Contained no monetary information
https://www.youtube.com/watch?v=nfDnP5Jnr-k,irrelevant,Software,ad for a data integrity manager
https://www.youtube.com/watch?v=0_IjFP4b2fQ,irrelevant,Finance & Legal,ad for a credit card provider
https://www.youtube.com/watch?v=4wqVpPw7yIg,child directed,Toys,Ad for a playdough tool
https://www.youtube.com/watch?v=DJHWsxs22jg,irrelevant,Software,ad promoting presentation based software called canva
https://www.youtube.com/watch?v=MEjJ3irIVpE,irrelevant,Software,Ad for a software migrating service
https://www.youtube.com/watch?v=6Bd3dQ6gbS4,child directed,Movies,Ad for the live action remake of little mermaid
https://www.youtube.com/watch?v=tVfeWGpIzfg,child directed,Play and Adventure,Ad for a water resort
https://www.youtube.com/watch?v=_f6OQ34REoo,child directed,Cartoons,Ad for a kids cartoon
https://www.youtube.com/watch?v=aEIZBfWF_jA,irrelevant,Software,"grammarly, a service focused on fixing grammatical mistakes in documents. video depicts users using the service"
https://www.youtube.com/watch?v=7iA6dkaXYoo,irrelevant,Software,"grammarly, a service focused on fixing grammatical mistakes in documents. video depicts users using the service"
https://www.youtube.com/watch?v=bCrPil7lzuU,child directed,Storytelling,Ad for a kids tv show
https://www.youtube.com/watch?v=AE9BTVpyuuQ,inappropriate,Display of weapons,Ad for a turkish song. contains people waiving swords
https://www.youtube.com/watch?v=18WNqrCJN98,child directed,Family friendly gaming,Ad for a makeup videogame
https://www.youtube.com/watch?v=iUPJ00AHpMU,irrelevant,Home and Lifestyle,Ad for animal food
https://www.youtube.com/watch?v=tuHktqLum1Y,irrelevant,Software,ad for a productivity management software
https://www.youtube.com/watch?v=JbwKDvZh50I,irrelevant,Autos & Vehicles,Ad for kia's family suv showing its features
https://www.youtube.com/watch?v=AzFKFABTIA8,irrelevant,Software,Youtube Music. ad shows the app on a smartphone with a large catalogue
https://www.youtube.com/watch?v=njS2rTp66UI,irrelevant,Finance & Legal,ad for a banking app that assists with transactions
https://www.youtube.com/watch?v=crqOIpAsgJU,irrelevant,Home and Lifestyle,Ad for animal food
https://www.youtube.com/watch?v=VQyA--o5Efw,irrelevant,Software,"grammarly, a service focused on fixing grammatical mistakes in documents. video depicts users using the service"
https://www.youtube.com/watch?v=XyiCg77MJ6w,irrelevant,Travel & Adventure,Ad for an aircraft company being inclusive
https://www.youtube.com/watch?v=vGRtUu7K4Dc,child directed,Cartoons,video from Star Wars: Young Jedi Adventures showing the characters going on an adventure for training
https://www.youtube.com/watch?v=VTKdLMGOZSE,irrelevant,Business & Entrepreneurship,Ad for a talk on explaining how to manage a team
https://www.youtube.com/watch?v=oTBusBzQGEY,irrelevant,Software,Ad for a flower software that can send flowers on special occasions
https://www.youtube.com/watch?v=38lATPmzHaU,irrelevant,Finance & Legal,Ad for a bank that has significant reach
https://www.youtube.com/watch?v=nBThwNMh3o0,child directed,Cartoons,ad for a compilation of the cartoon peppa pig
https://www.youtube.com/watch?v=kyCYyH9uh7E,irrelevant,Finance & Legal,Ad for a morgage provider
https://www.youtube.com/watch?v=qZ4K9y-dMYc,child directed,Toys,Ad for a water balloon toy
https://www.youtube.com/watch?v=eRaJzy7dtTk,child directed,Cartoons,ad for a compilation of the cartoon baby alive
https://www.youtube.com/watch?v=Z92KBycHuQg,irrelevant,Health and Wellness,Ad for an ngo looking for donations to fight alzheimers
https://www.youtube.com/watch?v=BqHBzimyRbM,irrelevant,Home and Lifestyle,Ad for a company that has deals on furnishing
