Video Link,Primary Tag,Secondary Tag,Description
https://www.youtube.com/watch?v=URPjeqQgkUg,inappropriate,Display of weapons,"Movie trailer, with extreme violence, Adult Suggestive Content, weapons, drinking"
https://www.youtube.com/watch?v=LJIYPaDiASA,inappropriate,Display of weapons,"Music video containing weapons, drinking and Adult Suggestive Content"
https://www.youtube.com/watch?v=drJbZqH7_Y8,irrelevant,Education & Learning,TOEFL Preparation ad for higher education (admissions in colleges and universities
https://www.youtube.com/watch?v=D4MEXlLNjCA,inaudible,Different Language,Music video but in a different language
https://www.youtube.com/watch?v=s8UBhncev2A,inaudible,Different Language,person helping kids. Ad in different language so cant understand
https://www.youtube.com/watch?v=l5lH6lIoHOA,irrelevant,Home and Office,
https://www.youtube.com/watch?v=8XxFPSUKWrM,irrelevant,Tech & Gadgets,Telenor Network service ad
https://www.youtube.com/watch?v=0dhpnvRi6u0,irrelevant,Home and Office,Refrigerator ad
https://www.youtube.com/watch?v=ZTUoDmiUzRo,inappropriate,Adult Suggestive Content,Music video with Adult Suggestive Content and dance
https://www.youtube.com/watch?v=Lp-VL7MxNbQ,irrelevant,Music & Performance,musical performance in a different language
https://www.youtube.com/watch?v=kjCExokb8z0,inappropriate,Adult Suggestive Content,Music video with Adult Suggestive Content
https://www.youtube.com/watch?v=1w0kjsSqIBM,inappropriate,Interpersonal Violence,Movie trailer showing interpersonal violence and injuries
https://www.youtube.com/watch?v=CrKid-xco4E,irrelevant,Software,godaddy domain website
https://www.youtube.com/watch?v=34u1sOLrgVo,child directed,Educational Content,App for kids for education and learning
https://www.youtube.com/watch?v=7uQTdlx1K60,irrelevant,Music & Performance,music video
https://www.youtube.com/watch?v=BHLVY4NNF6A,inappropriate,Adult Suggestive Content,Music video containing Adult Suggestive Content
https://www.youtube.com/watch?v=XjGOVVjeIk0,inappropriate,Gambling,Sports betting app with a few wrestling clips. Ad was in a different language so could not understand the audio but upon searching the details about the app realilzed that it was a sports betting app
https://www.youtube.com/watch?v=EpitP0JzuPc,irrelevant,Education & Learning,Online courses for stack engineering
https://www.youtube.com/watch?v=si0FrZabezw,irrelevant,Music & Performance,Rap music
https://www.youtube.com/watch?v=7rOMr_dz5so,inappropriate,Explicit Sexual Content,Music video includes Explicit Sexual Content/ dance Adult Suggestive Content and drinking as well
https://www.youtube.com/watch?v=TjxskTJd9eM,irrelevant,Software,robotic engineering app
https://www.youtube.com/watch?v=sg1WqIvCcmA,irrelevant,Food and Cooking,Cooking Biryani Masala ad
https://www.youtube.com/watch?v=KDn3ndvz7SI,irrelevant,Music & Performance,music video for a movie
https://www.youtube.com/watch?v=tqkOFNE4CdM,irrelevant,Home and Office,Textile ad for bedding
https://www.youtube.com/watch?v=22D6eXrC4Q0,inappropriate,Gambling,Sports betting app with a few wrestling clips. Ad was in a different language so could not understand the audio but upon searching the details about the app realilzed that it was a sports betting app
https://www.youtube.com/watch?v=NLeg435A9CE,irrelevant,Music & Performance,Music video about wanting to go back to their homeplace living abroad. Does not include anythin inappropriate
https://www.youtube.com/watch?v=AYiAJnzFILc,inappropriate,Display of weapons,music video includes weapons fire  and fight
https://www.youtube.com/watch?v=-6dleqTJs0o,irrelevant,Music & Performance,Music video with dance
https://www.youtube.com/watch?v=D25XFwlPxhU,irrelevant,Home and Office,air freshner ad
https://www.youtube.com/watch?v=oWCK5j_XNbQ,inappropriate,Explicit Sexual Content,"music video contains drinking smoking, Explicit Sexual Content"
https://www.youtube.com/watch?v=K77-yXo-0r0,irrelevant,Nature & Environment,TikTok showing nature
https://www.youtube.com/watch?v=5Ww2HbuFbtw,irrelevant,Personal Care & Beauty,Sanitary pads ad
https://www.youtube.com/watch?v=tCtPNIvBqjo,irrelevant,Machinery,Fiber laser cutting machine
https://www.youtube.com/watch?v=Ah-EkDjU2oQ,irrelevant,Travel & Adventure,uber renting ad
https://www.youtube.com/watch?v=L1HkxUlsybs,irrelevant,Health and Wellness,Dettol ad with a kid being sick for not using the soap
https://www.youtube.com/watch?v=B1z2h_tZZq0,inappropriate,Adult Suggestive Content,Music video with a little Adult Suggestive Content
https://www.youtube.com/watch?v=IFJpD1Z73ac,inappropriate,Scariness,movie trailer contains dark theme
https://www.youtube.com/watch?v=CzHeUrM5B8Y,inappropriate,Gambling,Sports betting app. Ad was in a different language so could not understand the audio but upon searching the details about the app realilzed that it was a sports betting app
https://www.youtube.com/watch?v=YT2Tcehr36Y,inappropriate,Gambling,Music video shows a gambling group
https://www.youtube.com/watch?v=PiubytzLmOE,irrelevant,Food and Cooking,soft drink ad
https://www.youtube.com/watch?v=OFrKdSnItqQ,irrelevant,Personal Care & Beauty,Dettol body wash ad
https://www.youtube.com/watch?v=xnXCQoNrmWc,inappropriate,Adult Suggestive Content,music ad contains inappropriate clothing and Adult Suggestive Content
https://www.youtube.com/watch?v=dC51cBNNXDI,irrelevant,Education & Learning,Software tool that helps with grammatical errors and clear writing
https://www.youtube.com/watch?v=1Tz5ddp6_CU,child directed,Storytelling,kids vlog
https://www.youtube.com/watch?v=OPmKWunKuoo,inappropriate,Physical Violence,Movie trailer contains violence and killing
https://www.youtube.com/watch?v=UbKoyCSNjyE,inappropriate,Explicit Sexual Content,Music video with sexual Adult Suggestive Content and display of weapons
https://www.youtube.com/watch?v=kHdUFZ16Yt0,irrelevant,Nature & Environment,TikTok showing nature
https://www.youtube.com/watch?v=D2OFZhYs9jY,irrelevant,Gaming & Entertainment,Interviewing Game designers and the production team of an animated game
https://www.youtube.com/watch?v=neJdiNIGrxQ,irrelevant,Tech & Gadgets,Telephone Mobile Network service ad
https://www.youtube.com/watch?v=5WJpSAWtI_4,irrelevant,Education & Learning,Online course academy for higher education
https://www.youtube.com/watch?v=zBRQ8r1IfmA,inappropriate,Gambling,Sports betting app with a few wrestling clips. Ad was in a different language so could not understand the audio but upon searching the details about the app realilzed that it was a sports betting app
https://www.youtube.com/watch?v=yA7Nffk-p84,child directed,Toys,tricycle for kids
https://www.youtube.com/watch?v=wwMZQ-8Jtdw,inappropriate,Display of weapons,Music video contains People holding guns and a little violence
https://www.youtube.com/watch?v=i--qBLB_Wfg,irrelevant,Travel & Adventure,resort ad
https://www.youtube.com/watch?v=dcvjm9SNk1s,inappropriate,Gambling,Sports betting app with a few wrestling clips. Ad was in a different language so could not understand the audio but upon searching the details about the app realilzed that it was a sports betting app
https://www.youtube.com/watch?v=CxUcLE-SuqE,irrelevant,Software,shopify app for customized products
https://www.youtube.com/watch?v=aXR2qwuRqek,irrelevant,Finance & Legal,raast online payment method
https://www.youtube.com/watch?v=eoxbY6EDKlY,irrelevant,Parenting & Family,Ad for family pool
https://www.youtube.com/watch?v=yAJblJsBih4,irrelevant,Health and Wellness,mosquito repellent ad
https://www.youtube.com/watch?v=FOb6OV_FiLQ,irrelevant,Home and Office,steel company ad
https://www.youtube.com/watch?v=w-nKkDw94QA,inappropriate,Scariness,horror music video
https://www.youtube.com/watch?v=mxrZqIA4660,inappropriate,Gambling,Sports betting app. Ad was in a different language so could not understand the audio but upon searching the details about the app realilzed that it was a sports betting app
https://www.youtube.com/watch?v=ApYnaPf814I,inappropriate,Explicit Sexual Content,Music video includes Adult Suggestive Content and some degree of Explicit Sexual Content. Audio is in a different language so can't understand the lyrics
https://www.youtube.com/watch?v=lQWhcfM6V-k,irrelevant,Tech & Gadgets,smartphone ad
https://www.youtube.com/watch?v=Q7zJ7sKKyVQ,irrelevant,Science & Technology,A person talking about laptops and processors. The audio is in a different language so don't understand completely
https://www.youtube.com/watch?v=JeNzJE-H9_w,child directed,Cartoons,Cartoon ad
https://www.youtube.com/watch?v=CdOk8w8MXo8,irrelevant,Software,Music software for production and editing beats using AI
https://www.youtube.com/watch?v=09XFWitL5ho,irrelevant,Music & Performance,music video
https://www.youtube.com/watch?v=nmtn4cpg3lQ,irrelevant,Home and Office,Regal Furniture ad for home
https://www.youtube.com/watch?v=W5Gu_cjJb_U,child directed,Poems/Songs/Nursery Rhymes/Music,abc song
https://www.youtube.com/watch?v=Gym3vzboXlY,inappropriate,Physical Violence,"Music video includes physical, interpersonal violence, fire and accidents showing blood and death"
https://www.youtube.com/watch?v=-9m710pHDK4,inappropriate,Adult Suggestive Content,Music video containing a little Adult Suggestive Content/relationships
https://www.youtube.com/watch?v=w7-2bU7MzYs,inappropriate,"Drinking, drugs, smoking",Music video containing Adult Suggestive Content and constant drinking throughout the video
https://www.youtube.com/watch?v=1tTqBVw8Wyk,irrelevant,Food and Cooking,cooking masala ad
https://www.youtube.com/watch?v=OHiotm-WzYE,irrelevant,Fashion,stylo shoe ad
https://www.youtube.com/watch?v=pjK-olc0GFc,irrelevant,Tech & Gadgets,Printer ad
https://www.youtube.com/watch?v=AE9BTVpyuuQ,inappropriate,Display of weapons,Music video displaying weapons and self injury and blood
https://www.youtube.com/watch?v=thb989XedXg,irrelevant,Tech & Gadgets,USB drive with fingerprint touch for security
https://www.youtube.com/watch?v=vAwkamysdq4,child directed,Kids Cooking & Food,"Tang ad, juice/drink targetting kids"
https://www.youtube.com/watch?v=8M-tXjPGOB4,irrelevant,Music & Performance,Music lyrical video
https://www.youtube.com/watch?v=5ODxRNXxoWg,irrelevant,Education & Learning,TOEFL Preparation ad for higher education (admissions in colleges and universities
https://www.youtube.com/watch?v=jZ6xXXxdQDk,irrelevant,Autos & Vehicles,Sports car ad. Does include a v short clip of a window crashing
https://www.youtube.com/watch?v=RQXNXtuFL0Q,inappropriate,Physical Violence,Music Video containing physical/interpersonal violence with a display of weapons
https://www.youtube.com/watch?v=evRZzTpdX0E,inappropriate,Adult Suggestive Content,movie trailer contains a few clips of Adult Suggestive Content
https://www.youtube.com/watch?v=1UYPewi3bwM,child directed,Health and Hygiene for Kids,Dettol ad showing a kid showering and cleaning using dettol. Target audience is kids
https://www.youtube.com/watch?v=Al_hHfSJf6s,irrelevant,Music & Performance,Orchestra playing violins
https://www.youtube.com/watch?v=Bs8wJi6AmUc,irrelevant,Software,Software related to UI/UX and programming. In a different language so cant completely understand
https://www.youtube.com/watch?v=ERkcPIVSnaI,irrelevant,Home and Office,Furniture ad
https://www.youtube.com/watch?v=M0CdxaT7DpM,irrelevant,Fitness & Exercise,A website ad selling gym equipment and exercise machines
https://www.youtube.com/watch?v=_BsFVKSGxI0,irrelevant,Health and Wellness,mosquito repellent ad
https://www.youtube.com/watch?v=WOElP-BJ0ls,irrelevant,Music & Performance,music video
https://www.youtube.com/watch?v=CCYcl4NtQzs,irrelevant,Nature & Environment,ad just contains yellow daisies
https://www.youtube.com/watch?v=yRQWFoyFuWQ,irrelevant,Education & Learning,TOEFL Preparation ad for higher education (admissions in colleges and universities
https://www.youtube.com/watch?v=P4BYDo8b6qM,irrelevant,Education & Learning,University ad for higher education
https://www.youtube.com/watch?v=WvK03rWxprI,inappropriate,"Drinking, drugs, smoking",Person shown smoking and interpersonal violence
https://www.youtube.com/watch?v=rXZrwYDaGDo,irrelevant,Tech & Gadgets,canon camera ad
https://www.youtube.com/watch?v=PDhuBthUMFE,inappropriate,Adult Suggestive Content,Music video contain Adult Suggestive Content
https://www.youtube.com/watch?v=q41N_5Yy_-E,inappropriate,Adult Suggestive Content,Music video containing Adult Suggestive Content and a couple standing in a fire
https://www.youtube.com/watch?v=rObbVEoxWY4,irrelevant,Travel & Adventure,railway station vlog
https://www.youtube.com/watch?v=2sCZNLVQGns,inaudible,Different Language,musical performance but in a different language so can't understand lyrics
https://www.youtube.com/watch?v=ITSlKA4BlwU,inaudible,Different Language,People talking in a different language
https://www.youtube.com/watch?v=9B4bicaxgLM,inappropriate,Gambling,Sports betting app. Ad was in a different language so could not understand the audio but upon searching the details about the app realilzed that it was a sports betting app
https://www.youtube.com/watch?v=sTan9wyzNfw,irrelevant,Personal Care & Beauty,Sanitary pads ad
https://www.youtube.com/watch?v=SBWjOBmqkuk,inappropriate,Interpersonal Violence,"Music video containing violence, abuse. drinking and offensive language as well as Adult Suggestive Content"
https://www.youtube.com/watch?v=u9EDS6OVwh0,inappropriate,"Drinking, drugs, smoking",Music video containing a group of guys drinking
https://www.youtube.com/watch?v=iGfNdQddRKk,irrelevant,Home and Office,Fiber shade ad for parks and outdoor sitting. 
https://www.youtube.com/watch?v=RJjfACkbhv8,irrelevant,Personal Care & Beauty,Glow and Lovely facewash ad
https://www.youtube.com/watch?v=sK4zo9a60-g,irrelevant,Home and Office,LED/ smart TV ad
https://www.youtube.com/watch?v=Cq1QdZiVAYg,inaudible,Different Language,Tiktok ad containing music in a different language 
