Video Link,Primary Tag,Secondary Tag,Description
https://www.youtube.com/watch?v=Od5zyGTKJos,inappropriate,Inappropriate Clothing,ad pertains to a Spanish song about ferarri; subtitles are not available;  does include some suggestiveness which is not appropriate for kids
https://www.youtube.com/watch?v=daZaS7-HmJQ,irrelevant,Personal Care & Beauty,ad pertains to Always's sanitary pads for women
https://www.youtube.com/watch?v=zYiRzDrA0q0,irrelevant,Music & Performance,ad pertains to Star music USA's musical performance; though the lyrics talk about losing love for someone;  it is not necessarily inappropriate
https://www.youtube.com/watch?v=odDZGqd8jTo,inappropriate,Adult Suggestive Content,ad pertains to a song by Tseries; contains inherent romantic dynamic; displays of initmacy present
https://www.youtube.com/watch?v=_4bBE7Ved7s,inappropriate,Inappropriate Clothing,ad pertians to a spanish music video; contains inappropriate clothing and sexual suggestiveness
https://www.youtube.com/watch?v=rMnxnd9HvsQ,inappropriate,Fight sports,ad pertains to a spnaish song;; shows people playing sports but also shows people boxing
https://www.youtube.com/watch?v=6t9HsaW7PR8,inaudible,Different Language,ad pertains ot a spanish music video; no subtitles so inaudible; nothing visually inappropriate
https://www.youtube.com/watch?v=3-4On39BEik,irrelevant,Tech & Gadgets,ad pertains to Computex's docking station
https://www.youtube.com/watch?v=Uu5qqNSbYwk,inaudible,Different Language,ad pertains ot a spanish music video; no subtitles so inaudible; nothing visually inappropriate
https://www.youtube.com/watch?v=2S1SIRHDsz8,irrelevant,Software,ad pertains to an app for transporting cargo
https://www.youtube.com/watch?v=DKdrp_D0YHc,inappropriate,Physical Violence,"ad pertains to a Haryanvi song; shows harassment, physical violence, contains inherent romantic dynamic"
https://www.youtube.com/watch?v=PZR__M3uen4,irrelevant,Software,ad pertains to the Opera GX Browser
https://www.youtube.com/watch?v=CY7_jubZ5EM,inappropriate,Inappropriate Clothing,ad pertains to a music video; some romantic dynamic present; shows people partying; sexually suggestive clothing and dancing
https://www.youtube.com/watch?v=DoLzbkRYtIM,inappropriate,Explicit Sexual Content,ad pertains to a podcast; contains references to love and sex which are unsuitable for children
https://www.youtube.com/watch?v=XJ1Bmb3ZwE8,irrelevant,Music & Performance,ad pertains to a song about old mother's holiday trop to Dubai
https://www.youtube.com/watch?v=6X40BogK2k0,inappropriate,Adult Suggestive Content,ad pertains to a spanish song; shows inappropriate physical contact in a professional setting; includes sexual sugesstiveness
https://www.youtube.com/watch?v=MWuAZjeloLU,irrelevant,Music & Performance,ad pertains to a Turkish music video; some romantic context present so may be marked as inappropriate
https://www.youtube.com/watch?v=0Ahim5aJmp8,irrelevant,Music & Performance,ad pertains to a KPOP song
https://www.youtube.com/watch?v=5WXtbxIYtSQ,irrelevant,Software,ad pertains to a private group on Telegram for trading
https://www.youtube.com/watch?v=1VUvCY1VlIw,inappropriate,Adult Suggestive Content,ad pertains to a Spanish song; contains inherent romantic dynamic; displays of Adult Suggestive Content present
https://www.youtube.com/watch?v=VnS_kQ-eoSw,irrelevant,Music & Performance,ad pertains to a Spanish song
https://www.youtube.com/watch?v=_qvMIBv2iS4,irrelevant,Business & Entrepreneurship,ad pertains to NH hotels 
https://www.youtube.com/watch?v=jR-gYFNLVxs,irrelevant,Software,ad pertains to Doodly for drag and dropping to make animated videos
https://www.youtube.com/watch?v=K25-4m1-cO0,inappropriate,"Drinking, drugs, smoking",ad pertains to a Spanish music video; shows alcohol and smoking; 
https://www.youtube.com/watch?v=5eAMChvBuu0,irrelevant,Education & Learning,ad pertains to Venezuelans who succeeded in sports
https://www.youtube.com/watch?v=4QfrtRI2CAM,irrelevant,Software,ad pertains to an app for ordering clothes online
https://www.youtube.com/watch?v=zZDMTqrVt5Y,inappropriate,"Drinking, drugs, smoking",ad pertains to a spanish music video in a highschool; displays of Adult Suggestive Content; smoking 
https://www.youtube.com/watch?v=Qoe-fs1NINY,irrelevant,Music & Performance,ad pertains to a rap music video; could be flagged as inappropriate
https://www.youtube.com/watch?v=zlITt-ZABzA,inappropriate,Inappropriate Clothing,"ad pertains to a spanish song; no subtitles; inappropriate clothing, dancing and physical contact; displays of Adult Suggestive Content"
https://www.youtube.com/watch?v=tnpOnWgKW7w,inappropriate,Display of Weapons,ad pertains to an interview of a french actor ; shows a person shooting a gun; smoking; physical violence;
https://www.youtube.com/watch?v=-y7ABBoUwZQ,inaudible,Different Language,ad pertains to an arabic music video; no subtitles present; shows people on an expedition; 
https://www.youtube.com/watch?v=HJHQ2omtefQ,irrelevant,Music & Performance,ad pertains to a french music video; lyrics contain some romantic dynamic
https://www.youtube.com/watch?v=kZKLpTHMjY4,irrelevant,Tech & Gadgets,ad pertains ot the Huawei Honor X8A
https://www.youtube.com/watch?v=DqjHWE1AUOM,irrelevant,Music & Performance,ad pertains to a Spanish music video; contains inherent romantic dynamic
https://www.youtube.com/watch?v=y4Oba5bJM7M,irrelevant,Music & Performance,ad pertains to a Turkish music video; 
https://www.youtube.com/watch?v=trhrBTl1noM,inappropriate,Scariness,"ad pertains to a game; shows a character being burnt in lava, and a dog being killed with spikes"
https://www.youtube.com/watch?v=brk41Rl4TXk,inappropriate,Physical Violence,ad pertains to a Punjabi song; contains romantic dynamic; shows gangs with weapons(with fire); drinks; physical violence 
https://www.youtube.com/watch?v=X7lRGozX8KQ,inappropriate,Scariness,ad pertains to a Hindi movie trailer; scariness present; weapons; war
https://www.youtube.com/watch?v=wcIkT6k4maA,irrelevant,News & Current Affairs,ad pertains to a person interviewing others on the street
https://www.youtube.com/watch?v=cMkCx4MIKPc,inappropriate,Explicit Sexual Content,ad pertains to a spanish music video; talks about sex; displays of Adult Suggestive Content
https://www.youtube.com/watch?v=QJ67Pf8PLdk,inappropriate,Adult Suggestive Content,ad pertains to a Hindi movie trailer; the premise of the trailer is man trying to win over a girl
https://www.youtube.com/watch?v=No7jRMxrghc,irrelevant,Machinery,ad pertains to  machinery
https://www.youtube.com/watch?v=ZidIBs2kVE4,inappropriate,Adult Suggestive Content,ad pertains to a music videol; shows inappropriate physical contact and Adult Suggestive Content
https://www.youtube.com/watch?v=hTLQtIlNo9A,inappropriate,Display of Weapons,ad pertains to a music video; contains display of weapons(spears)
https://www.youtube.com/watch?v=tLK9GXAopC8,inappropriate,Display of Weapons,ad pertains to a battle vehicle simulalor; includes shooting (from tanks and planes)
https://www.youtube.com/watch?v=CRZLC1YpC1Y,inappropriate,Adult Suggestive Content,ad pertains to a music video; inherent romantic dynamic;
https://www.youtube.com/watch?v=rensua3mgXw,inappropriate,Adult Suggestive Content,ad pertains to a Punjabi music video; inherent romantic dynamic; displays of Adult Suggestive Content present
https://www.youtube.com/watch?v=HCf5--mIKJ0,irrelevant,Software,ad pertains to an app for ordering clothes online
https://www.youtube.com/watch?v=-OAFDo7493A,irrelevant,Tech & Gadgets,ad pertains to a PCIE ssd
https://www.youtube.com/watch?v=8EPJiFfWRfw,inappropriate,Adult Suggestive Content,ad pertains to a movie trailer; contains displays of Adult Suggestive Content; physical violence
https://www.youtube.com/watch?v=q21cMlzObMQ,inappropriate,Adult Suggestive Content,ad pertains to  a Jaryanvi song; inherent romantic dynamic
https://www.youtube.com/watch?v=oUA2EO98BWo,irrelevant,Personal Development,ad pertains to a motivational russian video
https://www.youtube.com/watch?v=Ikn8CUkpTaU,irrelevant,Sports & Athletics,ad pertains to the captain of a Venezuelan sports team
https://www.youtube.com/watch?v=DtrSy4KN0Bw,inaudible,Different Language,ad pertains to a song in arabic; no subtitles present; different language so inaudible
https://www.youtube.com/watch?v=4USYueHKaPo,inappropriate,Scariness,ad pertains to a Spanish music video; contains inherent romantic dynamic; shows a man crashing on a bike; a car crashing as well
https://www.youtube.com/watch?v=qZKNY_jwcu8,inappropriate,Adult Suggestive Content,ad pertains to a spanish music video; contains Adult Suggestive Content; inappropriate language; sexual suggestiveness
https://www.youtube.com/watch?v=5gJsNihESn4,inappropriate,Adult Suggestive Content,ad pertains to turkish music video; inherent romantic dynamic; some Adult Suggestive Content present
https://www.youtube.com/watch?v=Lt7Ul-FcOyo,irrelevant,Science & Technology,"ad pertains to Gas tech, an energy conference"
https://www.youtube.com/watch?v=M98NqbcWdyI,inappropriate,"Drinking, drugs, smoking",ad pertains to Whiskey
https://www.youtube.com/watch?v=oaEb34AYL48,inappropriate,Adult Suggestive Content,ad pertains to a Punjabi song; contains inherent romantic dynamic; contains display of weapons (guns)
https://www.youtube.com/watch?v=vFi0aMtGtQE,inaudible,Different Language,ad pertains to a music video; no subtitles present; 
https://www.youtube.com/watch?v=gu-luL_IAwM,irrelevant,News & Current Affairs,ad pertains to a revolutionary video about US agriculture policies
https://www.youtube.com/watch?v=UpZvRarHOPI,irrelevant,Software,ad pertains to a marketting/ecommerce app (AED Marketting)
https://www.youtube.com/watch?v=M8h2vG8UHcA,irrelevant,Machinery,ad pertains to machinery
https://www.youtube.com/watch?v=TZ2tr__Hfrg,inappropriate,Offensive language,ad pertains to a spanish song; contains some offensive language;
https://www.youtube.com/watch?v=p7_EemV-k6s,child directed,Storytelling,ad pertains to  a video with dolls and voiceovers
https://www.youtube.com/watch?v=OTi4VyYkd-0,inappropriate,Inappropriate Clothing,ad pertains to a music video; inappropriate clothing and suggestive dancing present
https://www.youtube.com/watch?v=NRdEMpEZ1PA,irrelevant,Software,ad pertains to the Opera GX Browser
https://www.youtube.com/watch?v=zsytu0s2hwE,inaudible,Different Language,ad pertains to a band performing a spanish song; members are hold red beer pong cups so can be flagged as inappropriate; no subtitles so inaudible
https://www.youtube.com/watch?v=Tu_r1RhtMaM,irrelevant,Tech & Gadgets,ad pertains to Soundtoys's music device
https://www.youtube.com/watch?v=3kf_B3-z9-c,inappropriate,Adult Suggestive Content,ad pertians to a spanish music video; contains inherent romantic dynamic; 
https://www.youtube.com/watch?v=p_z9oqW1vOs,irrelevant,Business & Entrepreneurship,ad pertains to a tattoo shop
https://www.youtube.com/watch?v=OzsHMpvJj6g,inaudible,Different Language,ad pertains to a news interview; in a different language; no subtitles and hence inaudible
https://www.youtube.com/watch?v=enjvSK1pgac,irrelevant,Nature & Environment,ad pertains to animal planet; shows elephants
https://www.youtube.com/watch?v=e6BZ6U8wUow,inappropriate,Adult Suggestive Content,ad pertains to a Turkish music video; contains inherent romantic dynamic
https://www.youtube.com/watch?v=1ePJdC--C6k,excluded,,ad pertains to a funeral of a Muslim scholar; shows his dead body being carried by people; devotional
https://www.youtube.com/watch?v=uQMcpv-eSuI,excluded,,ad pertains to a Haryanvi religious song
https://www.youtube.com/watch?v=9T9I56-c72g,inappropriate,Explicit Sexual Content,ad pertains to a song by Izzy Beats; sexually suggestive lyrics
https://www.youtube.com/watch?v=AE9BTVpyuuQ,inappropriate,Display of Weapons,ad pertains to an Arabic music video; display of weapons; shows cutting hand with sword
https://www.youtube.com/watch?v=yakFFhXckyI,irrelevant,Autos & Vehicles,ad pertains to Hill heliopters
https://www.youtube.com/watch?v=KP1uspaXO5g,inappropriate,Display of Weapons,ad pertains to a Punjabi music video; shows a mob with swords
https://www.youtube.com/watch?v=400QfMKiCFs,inappropriate,Adult Suggestive Content,ad pertains to a music video; inherent romantic dynamic; 
https://www.youtube.com/watch?v=gCFdE660K3M,irrelevant,Nature & Environment,ad pertains to a video of a beach with sounds of waves
https://www.youtube.com/watch?v=mN5AuduCUCM,inaudible,Different Language,ad pertains to a music video; in a different language; no subtitles; 
https://www.youtube.com/watch?v=fOdo1GkzZAk,child directed,Educational Content,ad pertains to Adapted Mind's cartoon for teaching kids math
https://www.youtube.com/watch?v=EO0NF2pJDxI,irrelevant,Music & Performance,ad pertains to a portugese music video; slight romantic dynamic
https://www.youtube.com/watch?v=4OXu6LxWBsE,inaudible,Different Language,ad pertains to an Asian song; proper subtitles not present; 
https://www.youtube.com/watch?v=klfzVK6oMP8,irrelevant,Education & Learning,ad pertains to. Senior Management Programs at MIT
https://www.youtube.com/watch?v=BCajSs8r4yY,irrelevant,Education & Learning,ad pertains to recorded academic lectures
https://www.youtube.com/watch?v=yB8M0_jLP0w,irrelevant,Cooking and Food,ad pertains to people reviewing food at restaurants and a day in the life of a waiter
https://www.youtube.com/watch?v=iSOAAN4tYP8,irrelevant,Health and Wellness,"ad pertains to a video about healthy sleeping positions, along with recommended pilliows"
https://www.youtube.com/watch?v=NPNMvrbmp6Y,inappropriate,"Drinking, drugs, smoking",ad pertains to a music video; in a different language; no subtitles; contains inappropriate dancing; smoking; drinking; party setting 
https://www.youtube.com/watch?v=_PF66j7Fmjo,inappropriate,Inappropriate Clothing,ad pertains to a music video; some inappropriate language indicated by youtube's auto translate; inappropriate clothing present; inappropriate physical contact; 
https://www.youtube.com/watch?v=kzFirnL6iEs,irrelevant,Personal Development,ad pertains to a TED talk on stories
https://www.youtube.com/watch?v=PHM_IyYulzM,irrelevant,Software,ad pertains to clean my mac x
https://www.youtube.com/watch?v=Mbz89kGZLUM,irrelevant,Software,ad pertains to a product research tool called Minea
https://www.youtube.com/watch?v=avCEqFbuHx0,irrelevant,Cooking and Food,ad pertains to Plumrose's Ham
https://www.youtube.com/watch?v=3hJawHSCqfg,irrelevant,Music & Performance,ad pertains to Lil Wayne's song about Formula 1
https://www.youtube.com/watch?v=-K_OvS5gQ-0,inaudible,Different Language,ad pertains to a music video; in a different language; no subtitiles present so inaudible; 
https://www.youtube.com/watch?v=jizAb-SLvtM,irrelevant,Music & Performance,ad pertains to a KPOP song
https://www.youtube.com/watch?v=SsL6RVQlIRk,irrelevant,Software,ad pertains to Grammarly
https://www.youtube.com/watch?v=lYDZgITVbW8,irrelevant,Art & Design,ad pertains to a developers progress in developing a game
https://www.youtube.com/watch?v=RL5J0U0ms3g,inappropriate,Adult Suggestive Content,ad pertains to a spanish music video; no subtitles present; contains sexual suggestiveness
https://www.youtube.com/watch?v=Zv293NHz0ns,irrelevant,Music & Performance,ad pertains to a music video; shows a man drinking but it doesnt necessarily look like alcohol; 
https://www.youtube.com/watch?v=hYMt88pNRHE,inappropriate,Scariness,ad pertains to a music video with anime; shows an anime character bleeding from the mouth; contains romantic dynamic and also potrays Adult Suggestive Content; anime characters bleeding
https://www.youtube.com/watch?v=8Qmqbj8pBfs,irrelevant,Music & Performance,ad pertains to a music video; lyrics can be interpreted as having a  romantic dynamic; 
https://www.youtube.com/watch?v=m0ROtuAfOLg,inappropriate,Physical Violence,ad pertains to a haryanvi song; shows a man holding a gun; physical violence; romantic dynamic and Adult Suggestive Content; harassment; 
https://www.youtube.com/watch?v=CFCO8sbh3W0,inappropriate,Adult Suggestive Content,ad pertains to a Hindi song; inherent romantic dynamic; displays of Adult Suggestive Content; the guy commits suicide at the end
https://www.youtube.com/watch?v=P-hCNCUT_gU,irrelevant,Fashion,ad pertains to workwear by adar
https://www.youtube.com/watch?v=rg2aZV7UmEY,irrelevant,Software,ad pertains to what looks like a japanese ecommerce app
https://www.youtube.com/watch?v=_24DxwKNDoE,inappropriate,Explicit Sexual Content,ad pertains to a spanish song; proper subtitles not available; some lyrics are sexual in nature; inappropriate dancing; 
https://www.youtube.com/watch?v=vYLlWWT1mCI,inaudible,Different Language,ad pertains to a music video; proper subtitles unabailable; different language so inaudible
https://www.youtube.com/watch?v=Dsg1ERB7Jmw,irrelevant,Education & Learning,ad pertains to the SDA Bocconi business school
https://www.youtube.com/watch?v=eUl9bfFTU3c,inappropriate,Explicit Sexual Content,ad pertains to a spanish music video; shows a man pulling a gun on another;  lyrics are sexual in nature; smoking; inappropriate clothing
https://www.youtube.com/watch?v=3FsjCqCTX_w,irrelevant,Tech & Gadgets,ad pertains to media submissions for Samsung publications; promotes Samsung Galaxy S23
https://www.youtube.com/watch?v=dSEL_7__Clc,inappropriate,Physical Violence,ad pertains to a Punjabi music video;  shows people holding swords and appear intimidating; physical violence; blood; death; choking a person and killing them using a stick
https://www.youtube.com/watch?v=-Qv06jgZZNw,inappropriate,Death,ad pertains to a music video; shows dead people with bullet wounds; talks about people shooting; scariness; display of weapons; inappropriate clothing
https://www.youtube.com/watch?v=sdE8YWXN07s,irrelevant,Software,ad pertains to the Opera GX Browser
